CLTS_NAME	BIPA_GRAPHEME	CV_CLASS	PROSODY_CLASS	SCA_CLASS	DOLGOPOLSKY_CLASS	ASJP_CLASS	COLOR_CLASS
from_unrounded from_near-close from_near-back to_unrounded to_open to_front diphthong	ɯ̽a	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_open to_front diphthong	ɯ̽ã	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_close-mid to_front diphthong	ɯ̽e	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_close-mid to_front diphthong	ɯ̽ẽ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_mid to_front diphthong	ɯ̽e̞	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_mid to_front diphthong	ɯ̽ẽ̞	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_close to_front diphthong	ɯ̽i	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_close to_front diphthong	ɯ̽ĩ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_close-mid to_back diphthong	ɯ̽o	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_close-mid to_back diphthong	ɯ̽õ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_mid to_back diphthong	ɯ̽o̞	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_mid to_back diphthong	ɯ̽õ̞	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_close to_back diphthong	ɯ̽u	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_close to_back diphthong	ɯ̽ũ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_close to_front diphthong	ɯ̽y	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_close to_front diphthong	ɯ̽ỹ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_nearly-open to_front diphthong	ɯ̽æ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_nearly-open to_front diphthong	ɯ̽æ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_close-mid to_front diphthong	ɯ̽ø	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_close-mid to_front diphthong	ɯ̽ø̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_mid to_front diphthong	ɯ̽ø̞	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_mid to_front diphthong	ɯ̽ø̞̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_open-mid to_front diphthong	ɯ̽œ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_open-mid to_front diphthong	ɯ̽œ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_nearly-open to_central diphthong	ɯ̽ɐ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_nearly-open to_central diphthong	ɯ̽ɐ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_open to_back diphthong	ɯ̽ɑ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_open to_back diphthong	ɯ̽ɑ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_open to_back diphthong	ɯ̽ɒ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_open to_back diphthong	ɯ̽ɒ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_open-mid to_back diphthong	ɯ̽ɔ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_open-mid to_back diphthong	ɯ̽ɔ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_close-mid to_central diphthong	ɯ̽ɘ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_close-mid to_central diphthong	ɯ̽ɘ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_mid to_central diphthong	ɯ̽ə	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_mid to_central diphthong	ɯ̽ə̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_open-mid to_front diphthong	ɯ̽ɛ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_open-mid to_front diphthong	ɯ̽ɛ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_open-mid to_central diphthong	ɯ̽ɜ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_unrounded to_open-mid to_central diphthong	ɯ̽ɜ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_open-mid to_central diphthong	ɯ̽ɞ	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_open-mid to_central diphthong	ɯ̽ɞ̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_rounded to_near-open to_central diphthong	ɯ̽ɞ̞	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_nasalized to_rounded to_near-open to_central diphthong	ɯ̽ɞ̞̃	V	7	I	V	u	#c86464
from_unrounded from_near-close from_near-back to_unrounded to_close-mid to_back diphthong	ɯ̽ɤ	V	7	I	V	u	#c86464
