GRAPHEME	NAME	BIPA	SOUNDTYPE	GENERATED	ALIAS	NORMALIZED	DATASET	DATATYPE	FREQUENCY	URL	FEATURES	IMAGE	SOUND	NOTE
æːː	ultra-long unrounded near-open front vowel	æːː	bipa	ts				0					
ʉʉ	long rounded close central vowel	ʉː	bipa	ts				0					
dz̪ː	long voiced dental sibilant affricate consonant	dz̪ː	bipa	ts				0					
ɒ̃	nasalized rounded open back vowel	ɒ̃	bipa	ts				0					
e̯	non-syllabic unrounded close-mid front vowel	e̯	bipa	ts				0					
¹³²	contour from-low via-mid to-mid-low tone	¹³²	bipa	ts				0					
ɑː	long unrounded open back vowel	ɑː	bipa	ts				0					
ɴ̥	devoiced voiced uvular nasal consonant	ɴ̥	bipa	ts				0					
ʃʼ	voiceless post-alveolar ejective sibilant fricative consonant	ʃʼ	bipa	ts				0					
ʎ̟	voiced alveolo-palatal lateral approximant consonant	ȴ	bipa	ts				0					Labeling this as an alias of the base sound.
ʃʲ	palatalized voiceless post-alveolar sibilant fricative consonant	ʃʲ	bipa	ts				0					
f	voiceless labio-dental fricative consonant	f	bipa	ts				0					
ṳ	breathy rounded close back vowel	ṳ	bipa	ts				0					
gʰ	aspirated voiced velar stop consonant	gʰ	bipa	ts				0					I think, aspirated voiced sounds are always breathy-voiced.
fː	long voiceless labio-dental fricative consonant	fː	bipa	ts				0					
l̪̩	syllabic voiced dental lateral approximant consonant	l̪̩	bipa	ts				0					
ɛ̰	creaky unrounded open-mid front vowel	ɛ̰	bipa	ts				0					
dː	long voiced alveolar stop consonant	dː	bipa	ts				0					
pᶠ	voiceless labio-dental affricate consonant	pf	bipa	ts				0					
fˠ	velarized voiceless labio-dental fricative consonant	fˠ	bipa	ts				0					
ŋǀǀ	voiced lateral nasal-click consonant	ŋǁ	bipa	ts				0					
õ̞	nasalized rounded mid back vowel	õ̞	bipa	ts				0					
œ̃œ̃	long nasalized rounded open-mid front vowel	œ̃ː	bipa	ts				0					
θː	long voiceless dental fricative consonant	θː	bipa	ts				0					
ʀ	voiced uvular trill consonant	ʀ	bipa	ts				0					
sː	long voiceless alveolar sibilant fricative consonant	sː	bipa	ts				0					
d̤ʒ	breathy voiced post-alveolar sibilant affricate consonant	dʒʱ	bipa	ts				0					
ɭ	voiced retroflex lateral approximant consonant	ɭ	bipa	ts				0					
ʒ	voiced post-alveolar sibilant fricative consonant	ʒ	bipa	ts				0					
uu	long rounded close back vowel	uː	bipa	ts				0					
ɛ̃ː	long nasalized unrounded open-mid front vowel	ɛ̃ː	bipa	ts				0					
l̻	voiced laminal alveolar lateral approximant consonant	l̻	bipa	ts				0					
pʼ	voiceless bilabial ejective stop consonant	pʼ	bipa	ts				0					
tː	long voiceless alveolar stop consonant	tː	bipa	ts				0					
³⁵⁴	contour from-mid via-high to-mid-high tone	³⁵⁴	bipa	ts				0					
tʃʲ	palatalized voiceless post-alveolar sibilant affricate consonant	tʃʲ	bipa	ts				0					
õː	long nasalized rounded close-mid back vowel	õː	bipa	ts				0					
mʰ	aspirated voiced bilabial nasal consonant	mʰ	bipa	ts				0					
ɳ̊	devoiced voiced retroflex nasal consonant	ɳ̊	bipa	ts				0					
qʼʷ	labialized voiceless uvular ejective stop consonant	qʼʷ	bipa	ts				0					
t̪ɬ̪ʰ	aspirated voiceless dental lateral affricate consonant	tɬ̪ʰ	bipa	ts				0					
ᶁ	palatalized voiced alveolar stop consonant	dʲ	bipa	ts				0					IPA extensions supplement
⁴¹	falling from-mid-high to-low tone	⁴¹	bipa	ts				0					
ɞ̃	nasalized rounded open-mid central vowel	ɞ̃	bipa	ts				0					
ɖᶼ	voiced retroflex sibilant affricate consonant	ɖʐ	bipa	ts				0					
dʑː	long voiced alveolo-palatal sibilant affricate consonant	dʑː	bipa	ts				0					
a˞	rhotacized unrounded open front vowel	a˞	bipa	ts				0					
l̪ʲ	palatalized voiced dental lateral approximant consonant	l̪ʲ	bipa	ts				0					
æ̰	creaky unrounded near-open front vowel	æ̰	bipa	ts				0					
ɑ̃	nasalized unrounded open back vowel	ɑ̃	bipa	ts				0					
ø̞̃	nasalized rounded mid front vowel	ø̞̃	bipa	ts				0					
ɯ̤	breathy unrounded close back vowel	ɯ̤	bipa	ts				0					
b̡	unreleased voiced bilabial stop consonant	b̚	bipa	ts				0					
eːː	ultra-long unrounded close-mid front vowel	eːː	bipa	ts				0					
⁴⁵²	contour from-mid-high via-high to-mid-low tone	⁴⁵²	bipa	ts				0					
ɣ̊	devoiced voiced velar fricative consonant	ɣ̊	bipa	ts				0					
ɤ̞ː	long unrounded mid back vowel	ɤ̞ː	bipa	ts				0					
⁵²⁵	contour from-high via-mid-low to-high tone	⁵²⁵	bipa	ts				0					
yˑ	mid-long rounded close front vowel	yˑ	bipa	ts				0					
s̪	voiceless dental sibilant fricative consonant	s̪	bipa	ts				0					
ɲ̥	devoiced voiced palatal nasal consonant	ɲ̊	bipa	ts				0					
e̞	unrounded mid front vowel	e̞	bipa	ts				0					
ⁿgǃǃ	pre-nasalized voiced retroflex click consonant	ⁿgǃǃ	bipa	ts				0					
ɞ̞ɞ̞	long rounded near-open central vowel	ɞ̞ː	bipa	ts				0					
w	voiced labialized-velar approximant consonant	w	bipa	ts				0					
ʎ	voiced palatal lateral approximant consonant	ʎ	bipa	ts				0					
ᶇ	palatalized voiced alveolar nasal consonant	nʲ	bipa	ts				0					IPA extensions supplement
t̬	revoiced voiceless alveolar stop consonant	t̬	bipa	ts				0					
gǀ	voiced dental click consonant	gǀ	bipa	ts				0					
ɵː	long rounded close-mid central vowel	ɵː	bipa	ts				0					
o̞	rounded mid back vowel	o̞	bipa	ts				0					
ḭːː	ultra-long creaky unrounded close front vowel	ḭːː	bipa	ts				0					
ɳ	voiced retroflex nasal consonant	ɳ	bipa	ts				0					
o̞ː	long rounded mid back vowel	o̞ː	bipa	ts				0					
v	voiced labio-dental fricative consonant	v	bipa	ts				0					
ʏ̃ʏ̃	long nasalized rounded near-close near-front vowel	ʏ̃ː	bipa	ts				0					
bᵝ	voiced bilabial affricate consonant	bβ	bipa	ts				0					
u	rounded close back vowel	u	bipa	ts				0					
ɛ̹̃	nasalized rounded open-mid front vowel	œ̃	bipa	ts				0					
ɣʷ	labialized voiced velar fricative consonant	ɣʷ	bipa	ts				0					
¹⁴³	contour from-low via-mid-high to-mid tone	¹⁴³	bipa	ts				0					
ʌ̃	nasalized unrounded open-mid back vowel	ʌ̃	bipa	ts				0					
ʊ̈ʊ̈	long rounded near-close central vowel	ʊ̈ː	bipa	ts				0					
ŋ	voiced velar nasal consonant	ŋ	bipa	ts				0					
ɬ	voiceless alveolar lateral fricative consonant	ɬ	bipa	ts				0					
ɯ̥̃	nasalized devoiced unrounded close back vowel	ɯ̥̃	bipa	ts				0					
ɤ̃	nasalized unrounded close-mid back vowel	ɤ̃	bipa	ts				0					
ˀŋǃǃ	pre-glottalized voiced retroflex nasal-click consonant	ˀŋǃǃ	bipa	ts				0					
³⁴	rising from-mid to-mid-high tone	³⁴	bipa	ts				0					
tᶿ	voiceless dental affricate consonant	tθ	bipa	ts				0					
ⁿt̪	pre-nasalized voiceless dental stop consonant	ⁿt̪	bipa	ts				0					
tsʼ	voiceless alveolar ejective sibilant affricate consonant	tsʼ	bipa	ts				0					
mʱ	breathy voiced bilabial nasal consonant	mʱ	bipa	ts				0					
ɤ̞ɤ̞	long unrounded mid back vowel	ɤ̞ː	bipa	ts				0					
dᶻ	voiced alveolar sibilant affricate consonant	dz	bipa	ts				0					
¹³³	rising from-low via-mid to-mid tone	¹³³	bipa	ts				0					
bːʱ	long breathy voiced bilabial stop consonant	bʱː	bipa	ts				0					
ɛɛ	long unrounded open-mid front vowel	ɛː	bipa	ts				0					
kˣ	voiceless velar affricate consonant	kx	bipa	ts				0					
tʂː	long voiced retroflex sibilant affricate consonant	ʈʂː	bipa	ts				0					
cː	long voiceless palatal stop consonant	cː	bipa	ts				0					
ã	nasalized unrounded open front vowel	ã	bipa	ts				0					
k̬	voiced velar stop consonant	g	bipa	ts				0					Check with source.
j	voiced palatal approximant consonant	j	bipa	ts				0					
⁴²	falling from-mid-high to-mid-low tone	⁴²	bipa	ts				0					
t̪ˠ	velarized voiceless dental stop consonant	t̪ˠ	bipa	ts				0					
o̤	breathy rounded close-mid back vowel	o̤	bipa	ts				0					
d̪ˤ	pharyngealized voiced dental stop consonant	d̪ˤ	bipa	ts				0					
œ̃ː	long nasalized rounded open-mid front vowel	œ̃ː	bipa	ts				0					
uˑ	mid-long rounded close back vowel	uˑ	bipa	ts				0					
ɤ̑	non-syllabic unrounded close-mid back vowel	ɤ̯	bipa	ts				0					
tʃː	long voiceless post-alveolar sibilant affricate consonant	tʃː	bipa	ts				0					
pfʰ	aspirated voiceless labio-dental affricate consonant	pfʰ	bipa	ts				0					
ɔː	long rounded open-mid back vowel	ɔː	bipa	ts				0					
ɶ̃	nasalized rounded open front vowel	ɶ̃	bipa	ts				0					
⁵²²	falling from-high via-mid-low to-mid-low tone	⁵²²	bipa	ts				0					
ŋː	long voiced velar nasal consonant	ŋː	bipa	ts				0					
¹⁴¹	contour from-low via-mid-high to-low tone	¹⁴¹	bipa	ts				0					
²³²	contour from-mid-low via-mid to-mid-low tone	²³²	bipa	ts				0					
ø̞	rounded mid front vowel	ø̞	bipa	ts				0					
ɘ	unrounded close-mid central vowel	ɘ	bipa	ts				0					
ɪ̈̃ɪ̈̃	nasalized unrounded near-close central vowel	ɪ̈̃	bipa	ts				0					
r̪̥	devoiced voiced dental trill consonant	r̪̥	bipa	ts				0					DP!
c	voiceless palatal stop consonant	c	bipa	ts				0					
ɞ̞	rounded near-open central vowel	ɞ̞	bipa	ts				0					
ʛ	voiced uvular implosive consonant	ʛ	bipa	ts				0					
uː	long rounded close back vowel	uː	bipa	ts				0					
l̪̍	syllabic voiced dental lateral approximant consonant	l̪̩	bipa	ts				0					
bːˤ	pharyngealized long voiced bilabial stop consonant	bˤː	bipa	ts				0					
ŋ̊ǃ	devoiced voiced alveolar nasal-click consonant	ŋ̊ǃ	bipa	ts				0					
ẽ	nasalized unrounded close-mid front vowel	ẽ	bipa	ts				0					
¹¹⁵	rising from-low via-low to-high tone	¹¹⁵	bipa	ts				0					
dːʑ	long voiced alveolo-palatal sibilant affricate consonant	dʑː	bipa	ts				0					
y	rounded close front vowel	y	bipa	ts				0					
ɲ̍	syllabic voiced palatal nasal consonant	ɲ̍	bipa	ts				0					
kʲ	palatalized voiceless velar stop consonant	kʲ	bipa	ts				0					
⁴⁴³	falling from-mid-high via-mid-high to-mid tone	⁴⁴³	bipa	ts				0					
ă	ultra-short unrounded open front vowel	ă	bipa	ts				0					
vː	long voiced labio-dental fricative consonant	vː	bipa	ts				0					
ḛ	creaky unrounded close-mid front vowel	ḛ	bipa	ts				0					
ææ	long unrounded near-open front vowel	æː	bipa	ts				0					
e̤	breathy unrounded close-mid front vowel	e̤	bipa	ts				0					
ɐ̹ɐ̹	long rounded near-open central vowel	ɞ̞ː	bipa	ts				0					
r̪ː	long voiced dental trill consonant	r̪ː	bipa	ts				0					
ŋ̊ʘ	devoiced voiced labial nasal-click consonant	ŋ̊ʘ	bipa	ts				0					
t̪s̪	voiceless dental sibilant affricate consonant	ts̪	bipa	ts				0					
e̞ˑ	mid-long unrounded mid front vowel	e̞ˑ	bipa	ts				0					
d̰	creaky voiced alveolar stop consonant	d̰	bipa	ts				0					
kʷʼ	labialized voiceless velar ejective stop consonant	kʼʷ	bipa	ts				0					
χ	voiceless uvular fricative consonant	χ	bipa	ts				0					
t̪ⁿ	with-nasal-release voiceless dental stop consonant	t̪ⁿ	bipa	ts				0					
ⁿg	pre-nasalized voiced velar stop consonant	ⁿg	bipa	ts				0					
tɬʼ	voiceless alveolar ejective lateral affricate consonant	tɬʼ	bipa	ts				0					
ɤ̞	unrounded mid back vowel	ɤ̞	bipa	ts				0					
d̂	voiced alveolo-palatal stop consonant	ȡ	bipa	ts				0					Alias used in some transcription systems.
ʁ	voiced uvular fricative consonant	ʁ	bipa	ts				0					
¹⁵¹	contour from-low via-high to-low tone	¹⁵¹	bipa	ts				0					
t̪s̪ʼ	voiceless dental ejective sibilant affricate consonant	ts̪ʼ	bipa	ts				0					
ɗ	voiced dental implosive consonant	ɗ	bipa	ts				0					
r̥	devoiced voiced alveolar trill consonant	r̥	bipa	ts				0					
ĩː	long nasalized unrounded close front vowel	ĩː	bipa	ts				0					
ᶋ	palatalized voiceless post-alveolar sibilant fricative consonant	ʃʲ	bipa	ts				0					IPA extensions supplement
ts̪	voiceless dental sibilant affricate consonant	ts̪	bipa	ts				0					
d̤	breathy voiced alveolar stop consonant	dʱ	bipa	ts				0					
ʁ̥	devoiced voiced uvular fricative consonant	ʁ̥	bipa	ts				0					
rˤ	pharyngealized voiced alveolar trill consonant	rˤ	bipa	ts				0					
ᶎ	palatalized voiced alveolar sibilant fricative consonant	zʲ	bipa	ts				0					IPA extensions supplement
ḁ	devoiced unrounded open front vowel	ḁ	bipa	ts				0					
ɻ	voiced retroflex approximant consonant	ɻ	bipa	ts				0					
ɪ̥	devoiced unrounded near-close near-front vowel	ɪ̥	bipa	ts				0					
õ̞ː	long nasalized rounded mid back vowel	õ̞ː	bipa	ts				0					
b̚	unreleased voiced bilabial stop consonant	b̚	bipa	ts				0					
oo	long rounded close-mid back vowel	oː	bipa	ts				0					
ʋ	voiced labio-dental approximant consonant	ʋ	bipa	ts				0					
ɐ̃	nasalized unrounded near-open central vowel	ɐ̃	bipa	ts				0					
tʃʼ	voiceless post-alveolar ejective sibilant affricate consonant	tʃʼ	bipa	ts				0					
ɳ̍	syllabic voiced retroflex nasal consonant	ɳ̍	bipa	ts				0					
ɒ̃ː	long nasalized rounded open back vowel	ɒ̃ː	bipa	ts				0					
ⁿd	pre-nasalized voiced alveolar stop consonant	ⁿd	bipa	ts				0					
tʂʰ	aspirated voiceless retroflex sibilant affricate consonant	ʈʂʰ	bipa	ts				0					We assume that this sound is not possible.
¹²	rising from-low to-mid-low tone	¹²	bipa	ts				0					
ɵ̃ː	long nasalized rounded close-mid central vowel	ɵ̃ː	bipa	ts				0					
ʑ	voiced alveolo-palatal sibilant fricative consonant	ʑ	bipa	ts				0					
kǂ	voiceless palatal click consonant	ǂ	bipa	ts				0					
ʌ̆	ultra-short unrounded open-mid back vowel	ʌ̆	bipa	ts				0					
ɞɞ	long rounded open-mid central vowel	ɞː	bipa	ts				0					
kw	labialized voiceless velar stop consonant	kʷ	bipa	ts				0					
ⁿkʷ	pre-nasalized labialized voiceless velar stop consonant	ⁿkʷ	bipa	ts				0					
ʉ̃ʉ̃	nasalized rounded close central vowel	ʉ̃	bipa	ts				0					
ʉ	rounded close central vowel	ʉ	bipa	ts				0					
²⁴¹	contour from-mid-low via-mid-high to-low tone	²⁴¹	bipa	ts				0					
⁴¹⁵	contour from-mid-high via-low to-high tone	⁴¹⁵	bipa	ts				0					
t̪ʷ	labialized voiceless dental stop consonant	t̪ʷ	bipa	ts				0					
¹⁵³	contour from-low via-high to-mid tone	¹⁵³	bipa	ts				0					
ŏ	ultra-short rounded close-mid back vowel	ŏ	bipa	ts				0					
ẽẽ	long nasalized unrounded close-mid front vowel	ẽː	bipa	ts				0					
jː	long voiced palatal approximant consonant	jː	bipa	ts				0					
⁵¹	falling from-high to-low tone	⁵¹	bipa	ts				0					
ɨɨ	long unrounded close central vowel	ɨː	bipa	ts				0					
oːː	ultra-long rounded close-mid back vowel	oːː	bipa	ts				0					
bˠ	velarized voiced bilabial stop consonant	bˠ	bipa	ts				0					
ʄ	voiced palatal implosive consonant	ʄ	bipa	ts				0					
ɛ̑	non-syllabic unrounded open-mid front vowel	ɛ̯	bipa	ts				0					
ɬ̪ʼ	voiceless dental ejective lateral fricative consonant	ɬ̪ʼ	bipa	ts				0					
dʱː	long breathy voiced alveolar stop consonant	dʱː	bipa	ts				0					
h̬	voiced glottal fricative consonant	ɦ	bipa	ts				0					Check source.
t̪ːʰ	aspirated long voiceless dental stop consonant	t̪ʰː	bipa	ts				0					
ⁿt	pre-nasalized voiceless alveolar stop consonant	ⁿt	bipa	ts				0					
tːʂ	long voiced retroflex sibilant affricate consonant	ʈʂː	bipa	ts				0					
qʼ	voiceless uvular ejective stop consonant	qʼ	bipa	ts				0					
⁵¹⁴	contour from-high via-low to-mid-high tone	⁵¹⁴	bipa	ts				0					
ʢ	voiced epiglottal fricative consonant	ʢ	bipa	ts				0					
²³	rising from-mid-low to-mid tone	²³	bipa	ts				0					
n̊	devoiced voiced alveolar nasal consonant	n̥	bipa	ts				0					
ɔ	rounded open-mid back vowel	ɔ	bipa	ts				0					
ʕ	voiced pharyngeal fricative consonant	ʕ	bipa	ts				0					
n̥	devoiced voiced alveolar nasal consonant	n̥	bipa	ts				0					
d̪ʱː	long breathy voiced dental stop consonant	d̪ʱː	bipa	ts				0					
ᶂ	palatalized voiced labio-dental fricative consonant	vʲ	bipa	ts				0					IPA extensions supplement
ʡ	voiceless epiglottal stop consonant	ʡ	bipa	ts				0					
ɤː	long unrounded close-mid back vowel	ɤː	bipa	ts				0					
ʌ̃ː	long nasalized unrounded open-mid back vowel	ʌ̃ː	bipa	ts				0					
rː	long voiced alveolar trill consonant	rː	bipa	ts				0					
ʌ̃ʌ̃	nasalized unrounded open-mid back vowel	ʌ̃	bipa	ts				0					
kǃ	voiceless alveolar click consonant	ǃ	bipa	ts				0					
⁵⁵²	falling from-high via-high to-mid-low tone	⁵⁵²	bipa	ts				0					
bʰː	aspirated long voiced bilabial stop consonant	bʰː	bipa	ts				0					Aspirated voiced is breathy-voice.
ⁿgǁ	pre-nasalized voiced lateral click consonant	ⁿgǁ	bipa	ts				0					
ð̚	unreleased voiced dental fricative consonant	ð̚	bipa	ts				0					
ɤ̞̃ɤ̞̃	nasalized unrounded mid back vowel	ɤ̞̃	bipa	ts				0					
ɤ̞̃	nasalized unrounded mid back vowel	ɤ̞̃	bipa	ts				0					
ʊ̈̃ʊ̈̃	nasalized rounded near-close central vowel	ʊ̈̃	bipa	ts				0					
ɽʱ	breathy voiced retroflex tap consonant	ɽʱ	bipa	ts				0					
ʈːʰ	aspirated long voiceless retroflex stop consonant	ʈʰː	bipa	ts				0					
ɽ̈	breathy voiced retroflex tap consonant	ɽʱ	bipa	ts				0					
d̪ⁿ	with-nasal-release voiced dental stop consonant	d̪ⁿ	bipa	ts				0					
bʱː	long breathy voiced bilabial stop consonant	bʱː	bipa	ts				0					
ʊ̈̃	nasalized rounded near-close central vowel	ʊ̈̃	bipa	ts				0					
³³¹	falling from-mid via-mid to-low tone	³³¹	bipa	ts				0					
d̥	devoiced voiced alveolar stop consonant	d̥	bipa	ts				0					
ʟ̥	devoiced voiced velar lateral approximant consonant	ʟ̥	bipa	ts				0					
gˠ	voiced velar affricate consonant	gɣ	bipa	ts				0					
n	voiced alveolar nasal consonant	n	bipa	ts				0					
æ̃	nasalized unrounded near-open front vowel	æ̃	bipa	ts				0					
mʲ	palatalized voiced bilabial nasal consonant	mʲ	bipa	ts				0					
ʰt̪ʰ	pre-aspirated aspirated voiceless dental stop consonant	ʰt̪ʰ	bipa	ts				0					
ɔ̃ɔ̃	nasalized rounded open-mid back vowel	ɔ̃	bipa	ts				0					
⁴⁴¹	falling from-mid-high via-mid-high to-low tone	⁴⁴¹	bipa	ts				0					
χʷ	labialized voiceless uvular fricative consonant	χʷ	bipa	ts				0					
ʮ	rounded close with-frication back vowel	ʮ	bipa	ts				0					
tˤ	pharyngealized voiceless alveolar stop consonant	tˤ	bipa	ts				0					
dð	voiced dental affricate consonant	dð	bipa	ts				0					
ə	unrounded mid central vowel	ə	bipa	ts				0					
ɔ̑	non-syllabic rounded open-mid back vowel	ɔ̯	bipa	ts				0					
æˑ	mid-long unrounded near-open front vowel	æˑ	bipa	ts				0					
t̪	voiceless dental stop consonant	t̪	bipa	ts				0					
ʦ	voiceless alveolar sibilant affricate consonant	ts	bipa	ts				0					
ɰ	voiced velar approximant consonant	ɰ	bipa	ts				0					
ph	aspirated voiceless bilabial stop consonant	pʰ	bipa	ts				0					
dzː	long voiced alveolar sibilant affricate consonant	dzː	bipa	ts				0					
bⁿ	with-nasal-release voiced bilabial stop consonant	bⁿ	bipa	ts				0					
¹³¹	contour from-low via-mid to-low tone	¹³¹	bipa	ts				0					
²⁵²	contour from-mid-low via-high to-mid-low tone	²⁵²	bipa	ts				0					
ǀ	voiceless dental click consonant	ǀ	bipa	ts				0					
tɬ̪	voiceless dental lateral affricate consonant	tɬ̪	bipa	ts				0					
ə̆	ultra-short unrounded mid central vowel	ə̆	bipa	ts				0					
²⁵¹	contour from-mid-low via-high to-low tone	²⁵¹	bipa	ts				0					
r̪ˤ	pharyngealized voiced dental trill consonant	r̪ˤ	bipa	ts				0					
dːʱ	long breathy voiced alveolar stop consonant	dʱː	bipa	ts				0					
